code,title,type,L,T,P,J,C,owner,program,nbr,slot,venue,fac_name,school,mode,seats
ITE311,Network Programming,ELA,0,0,2,0,1,SITE,BTECH,3805,L33+L34,SJTG18,,,LBC,20
ITE311,Network Programming,ELA,0,0,2,0,1,SITE,BTECH,3806,L33+L34,SJTG18,,,LBC,20
ITE311,Network Programming,ELA,0,0,2,0,1,SITE,BTECH,3870,L27+L28,SJTG20,,,LBC,20
ITE311,Network Programming,ELA,0,0,2,0,1,SITE,BTECH,3871,L27+L28,SJTG20,,,LBC,20
ITE311,Network Programming,ELA,0,0,2,0,1,SITE,BTECH,3872,L27+L28,SJTG20,,,LBC,20
ITE311,Network Programming,ELA,0,0,2,0,1,SITE,BTECH,3888,L51+L52,SJTG20,,,LBC,20
ITE311,Network Programming,ELA,0,0,2,0,1,SITE,BTECH,3889,L51+L52,SJTG20,,,LBC,20
ITE311,Network Programming,ELA,0,0,2,0,1,SITE,BTECH,3891,L51+L52,SJTG20,,,LBC,20
ITE316,Software Project Management,TH,3,0,0,0,3,SITE,BTECH,1658,F1,SJT202,SANTHI K,SITE,CBL,60
ITE316,Software Project Management,TH,3,0,0,0,3,SITE,BTECH,1659,F2,SJT203,SUJATHA R,SITE,CBL,60
ITE317,Graph Theory and Its Applications,TH,3,0,0,0,3,SITE,BTECH,1661,B2+TB2,SJT223,INDHUMATHI R,SITE,CBL,60
ITE318,Software Engineering - Principles and Practice,TH,3,0,0,0,3,SITE,BTECH,1662,A2+TA2,SJTG03,BALAMURUGAN B,SITE,CBL,60
ITE401,Computer Graphics and Multimedia,TH,3,0,0,0,3,SITE,BTECH,1630,C1,SJTG02,PRABUKUMAR M,SITE,PBL,60
ITE401,Computer Graphics and Multimedia,TH,3,0,0,0,3,SITE,BTECH,1631,C2,SJT224,GUNASEKARAN G,SITE,PBL,60
ITE401,Computer Graphics and Multimedia,TH,3,0,0,0,3,SITE,BTECH,1632,C1,SJT223,GUNASEKARAN G,SITE,PBL,60
ITE401,Computer Graphics and Multimedia,TH,3,0,0,0,3,SITE,BTECH,1633,C2,SJT223,LAKSHMI PRIYA G G,SITE,PBL,60
ITE402,Multimedia and Graphics Lab,LO,0,0,3,0,2,SITE,BTECH,4246,L25+L26+L27,SJT121,,,LBC,20
ITE402,Multimedia and Graphics Lab,LO,0,0,3,0,2,SITE,BTECH,4247,L25+L26+L27,SJT121,,,LBC,20
ITE402,Multimedia and Graphics Lab,LO,0,0,3,0,2,SITE,BTECH,4248,L25+L26+L27,SJT121,,,LBC,20
ITE402,Multimedia and Graphics Lab,LO,0,0,3,0,2,SITE,BTECH,4258,L37+L38+L39,SJT121,,,LBC,20
ITE402,Multimedia and Graphics Lab,LO,0,0,3,0,2,SITE,BTECH,4259,L37+L38+L39,SJT121,,,LBC,20
ITE402,Multimedia and Graphics Lab,LO,0,0,3,0,2,SITE,BTECH,4260,L37+L38+L39,SJT121,,,LBC,20
ITE402,Multimedia and Graphics Lab,LO,0,0,3,0,2,SITE,BTECH,4270,L55+L56+L57,SJT121,,,LBC,20
ITE402,Multimedia and Graphics Lab,LO,0,0,3,0,2,SITE,BTECH,4271,L55+L56+L57,SJT121,,,LBC,20
ITE402,Multimedia and Graphics Lab,LO,0,0,3,0,2,SITE,BTECH,4272,L55+L56+L57,SJT121,,,LBC,20
ITE403,Network Administration,ETH,3,0,0,0,3,SITE,BTECH,1642,E2,SJTG03,SIVA RAMA KRISHNAN S,SITE,CBL,60
ITE403,Network Administration,ELA,0,0,2,0,1,SITE,BTECH,4212,L29+L30,SJT122,,,LBC,20
ITE403,Network Administration,ELA,0,0,2,0,1,SITE,BTECH,4213,L29+L30,SJT122,,,LBC,20
ITE403,Network Administration,ELA,0,0,2,0,1,SITE,BTECH,4214,L29+L30,SJT122,,,LBC,20
ITE404,Data Warehousing and Data Mining,TH,3,0,0,0,3,SITE,BTECH,1634,D1,SJT224,LAKSHMI PRIYA G G,SITE,CBL,60
ITE404,Data Warehousing and Data Mining,TH,3,0,0,0,3,SITE,BTECH,1635,D2,SJT224,NEELU KHARE,SITE,CBL,60
ITE404,Data Warehousing and Data Mining,TH,3,0,0,0,3,SITE,BTECH,1636,D1,SJT223,NEELU KHARE,SITE,CBL,60
ITE404,Data Warehousing and Data Mining,TH,3,0,0,0,3,SITE,BTECH,1637,D2,SJT223,VALARMATHI B,SITE,CBL,60
ITE407,Soft Computing,TH,3,0,0,0,3,SITE,BTECH,1655,F1,SJTG16,PRABHAVATHY P,SITE,CBL,60
ITE407,Soft Computing,TH,3,0,0,0,3,SITE,BTECH,1657,F2,SJT223,ASWANI KUMAR CHERUKURI,SITE,CBL,60
ITE408,Mobile Computing,TH,3,0,0,0,3,SITE,BTECH,1651,F1,SJT224,NALLAKARUPPAN M.K.,SITE,CBL,60
ITE410,Digital Image Processing,TH,3,0,0,0,3,SITE,BTECH,1653,B2+TB2,SJT202,AGILANDEESWARI.L,SITE,CBL,60
ITE416,Parallel Processing,TH,3,0,0,0,3,SITE,BTECH,1660,B2+TB2,SJT224,SHASHIKIRAN V,SITE,CBL,60
ITE499,Project Work,PJT,0,0,0,0,20,SITE,BTECH,5321,NIL,NIL,PROGRAM MANAGER 06,SITE,PBC,1000
ITE502,Wireless Mobile Networking,ETH,3,0,0,0,3,SITE,MTECH,1666,A1+TA1,SJT222,NADESH R.K,SITE,RBL,60
ITE502,Wireless Mobile Networking,ETH,3,0,0,0,3,SITE,MTECH,1667,A2+TA2,SJT222,SUMATHY S,SITE,RBL,60
ITE502,Wireless Mobile Networking,ELA,0,0,2,0,1,SITE,MTECH,4206,L11+L12,SJT122,,,LBC,20
ITE502,Wireless Mobile Networking,ELA,0,0,2,0,1,SITE,MTECH,4207,L11+L12,SJT122,,,LBC,20
ITE502,Wireless Mobile Networking,ELA,0,0,2,0,1,SITE,MTECH,4208,L11+L12,SJT122,,,LBC,20
ITE502,Wireless Mobile Networking,ELA,0,0,2,0,1,SITE,MTECH,4229,L53+L54,SJT122,,,LBC,20
ITE502,Wireless Mobile Networking,ELA,0,0,2,0,1,SITE,MTECH,4230,L53+L54,SJT122,,,LBC,20
ITE502,Wireless Mobile Networking,ELA,0,0,2,0,1,SITE,MTECH,4231,L53+L54,SJT122,,,LBC,20
ITE507,High Speed Networks,TH,3,0,0,0,3,SITE,MTECH,1668,B2+TB2,SJT222,JAYALAKSHMI P,SITE,RBL,60
ITE507,High Speed Networks,TH,3,0,0,0,3,SITE,MTECH,1669,B2+TB2,SJT221,MEENATCHI S,SITE,RBL,60
ITE509,Multimedia Networks,TH,3,0,0,0,3,SITE,MTECH,1678,G2+TG2,SJT221,SIVAKUMAR. N,SITE,RBL,60
ITE509,Multimedia Networks,TH,3,0,0,0,3,SITE,MTECH,1679,G2+TG2,SJT212,RAHAMATHUNNISA U,SITE,RBL,60
ITE530,Advanced Digital Signal Processing,ETH,3,0,0,0,3,SITE,MTECH,1681,A2+TA2,SJT201,,,RBL,60
ITE530,Advanced Digital Signal Processing,ELA,0,0,2,0,1,SITE,MTECH,4792,L19+L20,SJT122,,,LBC,25
ITE530,Advanced Digital Signal Processing,ELA,0,0,2,0,1,SITE,MTECH,4793,L19+L20,SJT122,,,LBC,25
ITE536,Internet of Things,TH,3,0,0,0,3,SITE,MTECH,1692,D2,SJT304,KAVITHA B.R,SITE,RBL,60
ITE601,Network Programming and Protocols,ETH,3,0,0,0,3,SITE,MTECH,1670,F1,SJT203,SUGANYA P,SITE,RBL,60
ITE601,Network Programming and Protocols,ETH,3,0,0,0,3,SITE,MTECH,1671,F2,SJT208,DINAKARAN M,SITE,RBL,60
ITE601,Network Programming and Protocols,ELA,0,0,2,0,1,SITE,MTECH,4180,L45+L46,SJT217,,,LBC,20
ITE601,Network Programming and Protocols,ELA,0,0,2,0,1,SITE,MTECH,4181,L45+L46,SJT217,,,LBC,20
ITE601,Network Programming and Protocols,ELA,0,0,2,0,1,SITE,MTECH,4182,L45+L46,SJT217,,,LBC,20
ITE601,Network Programming and Protocols,ELA,0,0,2,0,1,SITE,MTECH,4189,L5+L6,SJT218,,,LBC,20
ITE601,Network Programming and Protocols,ELA,0,0,2,0,1,SITE,MTECH,4190,L5+L6,SJT218,,,LBC,20
ITE601,Network Programming and Protocols,ELA,0,0,2,0,1,SITE,MTECH,4191,L5+L6,SJT218,,,LBC,20
ITE602,Network Security,TH,3,0,0,0,3,SITE,MTECH,1672,C1,SJT208,JEYANTHI N,SITE,RBL,60
ITE602,Network Security,TH,3,0,0,0,3,SITE,MTECH,1673,C2,SJT208,DURAI RAJ VINCENT P.M,SITE,RBL,60
ITE607,High Performance TCP/IP Networking,TH,3,0,0,0,3,SITE,MTECH,1676,E1,SJT222,USHA DEVI G,SITE,RBL,60
ITE607,High Performance TCP/IP Networking,TH,3,0,0,0,3,SITE,MTECH,1677,E2,SJT222,USHA DEVI G,SITE,RBL,60
ITE636,Cloud Computing and Virtualization,ETH,3,0,0,0,3,SITE,MTECH,1674,D1,SJT212,LAWANYA SHRI M,SITE,RBL,60
ITE636,Cloud Computing and Virtualization,ETH,3,0,0,0,3,SITE,MTECH,1675,D2,SJT212,PRIYA V,SITE,RBL,60
ITE636,Cloud Computing and Virtualization,ELA,0,0,2,0,1,SITE,MTECH,4240,L7+L8,SJT121,,,LBC,20
ITE636,Cloud Computing and Virtualization,ELA,0,0,2,0,1,SITE,MTECH,4241,L7+L8,SJT121,,,LBC,20
ITE636,Cloud Computing and Virtualization,ELA,0,0,2,0,1,SITE,MTECH,4242,L7+L8,SJT121,,,LBC,20
ITE636,Cloud Computing and Virtualization,ELA,0,0,2,0,1,SITE,MTECH,4255,L35+L36,SJT121,,,LBC,20
ITE636,Cloud Computing and Virtualization,ELA,0,0,2,0,1,SITE,MTECH,4256,L35+L36,SJT121,,,LBC,20
ITE636,Cloud Computing and Virtualization,ELA,0,0,2,0,1,SITE,MTECH,4257,L35+L36,SJT121,,,LBC,20
ITE641,Sensing Techniques and Embedded Sytems,ETH,3,0,0,0,3,SITE,MTECH,5501,C2,SMV122,SUMATHI V,SELECT,RBL,60
ITE641,Sensing Techniques and Embedded Sytems,ELA,0,0,2,0,1,SITE,MTECH,4790,L25+L26,SJT122,SUMATHI V,SELECT,LBC,45
ITE642,Wireless and Mobile Communication,TH,3,0,0,0,3,SITE,MTECH,5500,B2+TB2,SJT201,NITHYA.S,SITE,RBL,60
ITE643,Python Programming,ETH,3,0,0,0,3,SITE,MTECH,1687,E2,SJTG14,GANESAN K,TIFAC,RBL,60
ITE643,Python Programming,ELA,0,0,2,0,1,SITE,MTECH,4168,L29+L30,SJT217,,,LBC,20
ITE643,Python Programming,ELA,0,0,2,0,1,SITE,MTECH,4169,L29+L30,SJT217,,,LBC,20
ITE643,Python Programming,ELA,0,0,2,0,1,SITE,MTECH,4170,L29+L30,SJT217,,,LBC,20
ITE644,Computer Vision and Image Processing,TH,3,1,0,0,4,SITE,MTECH,1689,F2+TF2,SJT401,PRABUKUMAR M,SITE,RBL,60
ITE699,Masters Thesis,PJT,0,0,0,0,20,SITE,MTECH,5322,NIL,NIL,PROGRAM MANAGER 06,SITE,PBC,1000
MAT101,Multivariable Calculus and Differential Equations,TH,3,1,0,0,4,SAS,BTECH,1357,F1+TF1,MB211,GARGI CHAKRABORTY,SAS,CBL,60
MAT101,Multivariable Calculus and Differential Equations,TH,3,1,0,0,4,SAS,BTECH,1358,F2+TF2,MB211,SHAMBHU SHARAN,SAS,CBL,60
MAT1011,Calculus for Engineers,ETH,3,0,0,0,3,SAS,BTECH,2476,A1+TA1,SMV102,NATARAJAN G,SAS,CBL,70
MAT1011,Calculus for Engineers,ETH,3,0,0,0,3,SAS,BTECH,2477,A2+TA2,SMV102,RAJENDRAN P,SAS,CBL,70
MAT1011,Calculus for Engineers,ETH,3,0,0,0,3,SAS,BTECH,5578,A2+TA2,SJTG16,,,CBL,60
MAT1011,Calculus for Engineers,ETH,3,0,0,0,3,SAS,BTECH,5579,A1+TA1,SJT707,,,CBL,70
MAT1011,Calculus for Engineers,ETH,3,0,0,0,3,SAS,BTECH,5580,A1+TA1,SJTG16,,,CBL,60
